estimate,se,geoid,layer,topic
19.198894379000002,5.7895320786,52,neighborhood,sidewalk
76.074879054,2.3221205478,6,neighborhood,sidewalk
45.564879823999995,9.2773580266,49,neighborhood,sidewalk
49.765908894,4.253981813999999,24,neighborhood,sidewalk
60.419995491,5.8737822802999995,12,neighborhood,sidewalk
63.573309552,9.5106235518,13,neighborhood,sidewalk
43.034293545,8.120065172,73,neighborhood,sidewalk
42.484638886,7.2057195383,17,neighborhood,sidewalk
35.664363339,7.5848642426,20,neighborhood,sidewalk
41.475707261,6.907055410599999,25,neighborhood,sidewalk
44.83955596,11.75826206,26,neighborhood,sidewalk
41.314689975,9.054648164,29,neighborhood,sidewalk
57.160298453,4.8875572717,3,neighborhood,sidewalk
73.481324954,4.4661760939,32,neighborhood,sidewalk
74.503054685,6.4705082153,33,neighborhood,sidewalk
66.471169534,7.025648557799999,36,neighborhood,sidewalk
31.640216686,5.6205567967,40,neighborhood,sidewalk
56.095033392,7.0088992189,41,neighborhood,sidewalk
46.650768483,7.6069653176,44,neighborhood,sidewalk
71.690051946,4.665067526600001,5,neighborhood,sidewalk
53.064465712,7.8237334225,57,neighborhood,sidewalk
42.877396708,8.487617491,58,neighborhood,sidewalk
61.173365442,8.8910869766,59,neighborhood,sidewalk
57.519870299,7.3288064878,62,neighborhood,sidewalk
34.173989463000005,6.363285417799999,63,neighborhood,sidewalk
34.635426653,7.2362298686,65,neighborhood,sidewalk
36.155705434,7.690249656000001,67,neighborhood,sidewalk
26.550314206,6.555134492300001,68,neighborhood,sidewalk
40.376832689000004,8.9404876845,70,neighborhood,sidewalk
61.071495696999996,8.4628951697,74,neighborhood,sidewalk
42.989890368000005,8.1715537975,75,neighborhood,sidewalk
70.673404255,3.7135314359,77,neighborhood,sidewalk
68.373296695,3.6580348631999997,8,neighborhood,sidewalk
46.547849172,5.1719151292,1,neighborhood,sidewalk
47.80351739899999,5.6642401426,10,neighborhood,sidewalk
52.436000315,7.123248385599999,11,neighborhood,sidewalk
44.262967132,5.9337737146,15,neighborhood,sidewalk
54.896387497,6.475170821799999,16,neighborhood,sidewalk
27.61115051,5.8515250301999995,19,neighborhood,sidewalk
61.506738498999994,7.1205113242,21,neighborhood,sidewalk
60.985856388,4.828818491,22,neighborhood,sidewalk
44.085766373,8.140070610499999,23,neighborhood,sidewalk
37.622486042,7.7373389436,27,neighborhood,sidewalk
59.310098538999995,5.4419919095000004,28,neighborhood,sidewalk
37.115662528,7.125411595499999,30,neighborhood,sidewalk
37.433183467,8.493364122000001,31,neighborhood,sidewalk
58.778122885,7.3104765009,34,neighborhood,sidewalk
53.530598783,8.2403910687,35,neighborhood,sidewalk
43.38192886,9.5790144739,37,neighborhood,sidewalk
49.118020734,6.869526598999999,38,neighborhood,sidewalk
52.303193066000006,10.876373225,39,neighborhood,sidewalk
68.057780718,5.0422171997000005,4,neighborhood,sidewalk
49.292229325,9.090490882200001,42,neighborhood,sidewalk
49.390150299,11.021032822999999,46,neighborhood,sidewalk
68.137415338,9.5508040383,48,neighborhood,sidewalk
56.032111726000004,15.695854077,50,neighborhood,sidewalk
33.812079214,10.041570256,51,neighborhood,sidewalk
32.477905619,8.6337158119,53,neighborhood,sidewalk
44.72830866100001,12.916465913,54,neighborhood,sidewalk
41.478366692,9.4059004022,55,neighborhood,sidewalk
56.310848575,7.8585573297,56,neighborhood,sidewalk
45.390098771000005,7.589353829099999,60,neighborhood,sidewalk
38.550674027,9.230257310399999,61,neighborhood,sidewalk
46.295753868999995,7.0769753155999995,64,neighborhood,sidewalk
39.226903348,7.5448896876,66,neighborhood,sidewalk
30.279052654,7.252735286799999,69,neighborhood,sidewalk
77.205216945,3.5471326599,7,neighborhood,sidewalk
20.552076287000002,5.3260913967,71,neighborhood,sidewalk
45.526814278,9.2203366274,72,neighborhood,sidewalk
53.636200327,8.4469262502,76,neighborhood,sidewalk
57.806709033999994,7.356604945599999,9,neighborhood,sidewalk
1.2985142590635113,1.5665723764208561,1701010,place,violence
0.7961588187097248,0.49129759731781864,1702154,place,violence
0.3803305367100108,0.4520559379749548,1703844,place,violence
0.1968263214673037,0.14424502320909585,1703883,place,violence
3.4131651232958755,4.028687338964851,1704013,place,violence
0.7858195439063564,0.6056664200244045,1704572,place,violence
9.901323244462583,5.483161808466656,1704975,place,violence
0.1690026671290284,0.20453674907039177,1705404,place,violence
13.53484058097268,5.1115066782592145,1705573,place,violence
9.284490031447922,5.7860380051783045,1706704,place,violence
8.340554979806598,5.645513884731418,1708225,place,violence
6.062184853688275,2.7325014881263483,1708446,place,violence
1.720293072856358,1.650255541243991,1708576,place,violence
0,NA,1709447,place,violence
2.6657691024897816,2.3800666538243833,1709642,place,violence
1.3985268591487143,1.6093101452975656,1709980,place,violence
30.328503157190845,10.495735223185159,1710487,place,violence
9.46173155710249,4.073351012017472,1710513,place,violence
6.841182024243326,3.7465189814945887,1714026,place,violence
2.2757738824193217,1.9848849592340716,1714065,place,violence
12.352947015503265,6.478011790266983,1714351,place,violence
9.415859849223914,4.8124637035851805,1716691,place,violence
2.017247873160108,2.3212836039720917,1716873,place,violence
5.20554677759474,3.5048698340833178,1717497,place,violence
5.361280832822262,3.5362049084149563,1719642,place,violence
2.339683459825227,1.6067169939337025,1720149,place,violence
8.053549018579837,3.8239979335527625,1720292,place,violence
3.3880066853910216,1.194272128392664,1721904,place,violence
1.5840570807303542,1.8827896798132135,1723074,place,violence
1.312693541802766,1.5603829192235468,1723256,place,violence
1.0988976493039435,0.9591334205373199,1723724,place,violence
7.547639908229148,2.4683581067539944,1724582,place,violence
5.862004433261383,3.562910823686512,1724634,place,violence
6.147737634630532,6.026036111766682,1726571,place,violence
0.7118758415572637,0.4481742893289655,1726710,place,violence
18.26343359468401,10.976471787513068,1726935,place,violence
0.0731222949551125,0.06528545015816548,1726987,place,violence
6.628801703048282,5.4165319319435605,1727702,place,violence
1.0527449877045247,0.9540934014725049,1729652,place,violence
1.4820030145340013,1.7583846313319393,1729938,place,violence
5.972479472158194,3.545809816224579,1730029,place,violence
0.0624045586279207,0.056556695404960056,1730328,place,violence
1.3365228252963446,1.61427966402318,1732746,place,violence
39.80945188751744,12.051854288104963,1733383,place,violence
2.566992307160225,1.493990052746903,1733435,place,violence
10.488648095588518,5.058263041756686,1733695,place,violence
1.8974814391037291,2.270618314358701,1734514,place,violence
0.2604032721708966,0.3151550188049024,1735086,place,violence
0.6361880438925182,0.7320730858014738,1735307,place,violence
0.5718463353726396,0.5523214443714031,1735385,place,violence
4.830846387887688,3.540306723946937,1735411,place,violence
1.348145398260902,0.8193992150726771,1735866,place,violence
3.652386262513225,3.6160664983448583,1735879,place,violence
1.3243890212088296,1.5239983946031899,1737257,place,violence
0.6314903309056735,0.7578947073999822,1737608,place,violence
5.363103347165026,2.991683185045177,1738830,place,violence
0.2876252662292198,0.26067221578935057,1739519,place,violence
0,NA,1740767,place,violence
3.835538033269835,3.7261850035053126,1740793,place,violence
12.552671360382485,5.298300870429572,1742028,place,violence
0,NA,1742795,place,violence
9.14018009906192,5.293144512136298,1743744,place,violence
3.912854837029972,2.4634084112155517,1745421,place,violence
4.089158967685734,3.9495403705345153,1745434,place,violence
0.1853679757043587,0.08355374863815969,1745564,place,violence
11.796487334845446,5.759852590899077,1747007,place,violence
10.731856433629284,8.16495546987552,1747540,place,violence
17.202954467505087,7.529589697533218,1747774,place,violence
6.896950431758968,4.29985050321673,1748242,place,violence
2.723754529106593,1.1725980810875096,1748554,place,violence
33.07177555104848,14.108238117413826,1748892,place,violence
4.854867372316938,3.4979222074054137,1750647,place,violence
1.4864944465350385,1.5763651312312803,1751089,place,violence
0.7278106081491105,0.8757462840360904,1753000,place,violence
4.303619612571308,2.504707503039158,1753377,place,violence
0,NA,1753481,place,violence
0.7369048944360854,0.6678503393564436,1753663,place,violence
0,NA,1753871,place,violence
5.364493327042221,2.418020293503325,1754144,place,violence
17.231455355662124,8.603539744772124,1754638,place,violence
11.982061500057505,4.294565375036106,1754820,place,violence
18.016082240969208,4.288313391323345,1754885,place,violence
3.524584388529996,2.092515509047955,1755938,place,violence
0.4975818208453735,0.18947821077135643,1756627,place,violence
4.384834929293063,1.6697367993039725,1756640,place,violence
4.9584858456086085,3.1525888971679135,1757225,place,violence
1.907524584231748,1.631464142115719,1757381,place,violence
0,NA,1757394,place,violence
0,NA,1757407,place,violence
20.070396747913737,7.649908992824569,1757732,place,violence
5.8990498131025655,3.1927623866760824,1757875,place,violence
1.4506882101984937,0.996222540462503,1759572,place,violence
4.427027412927426,3.0401463698393565,1761314,place,violence
8.352155337899179,5.494366725859342,1762016,place,violence
16.520353124703334,7.577565078473473,1763706,place,violence
38.220791715739686,11.652127212660439,1764278,place,violence
7.498652655951875,3.9686961875855236,1764304,place,violence
0.3359611056721743,0.40659945511876444,1764343,place,violence
3.360259637088594,3.2455282851647316,1764421,place,violence
3.826269340436202,2.6275913294294844,1764616,place,violence
2.698501965385196,3.181688456581441,1765338,place,violence
0.3167865413283409,0.380197180064437,1765806,place,violence
2.143245825835567,1.348579480037501,1765819,place,violence
23.213267920079705,8.182675378240328,1767769,place,violence
1.308085008945748,1.0820673369283536,1768003,place,violence
6.385328494822828,4.017795288629419,1768081,place,violence
2.655684504004609,1.7930872015127117,1770122,place,violence
0.4589054921250939,0.3363108799112616,1770564,place,violence
1.652471207919244,1.04034308514487,1770629,place,violence
1.238630158445589,1.1145936462858852,1770850,place,violence
2.841166339477069,1.686776077340665,1772520,place,violence
0.6385777117681912,0.5701384700705813,1772676,place,violence
0,NA,1772923,place,violence
1.9314210488436032,2.2881731865634243,1773157,place,violence
14.363230766647126,11.070387121163554,1773638,place,violence
6.26994835666932,2.2101563733978695,1775185,place,violence
8.163725263767173,4.365962343769984,1775484,place,violence
3.283703476938672,2.138564100276929,1780047,place,violence
0,NA,1780242,place,violence
1.2870256128901003,1.5434070916607656,1781087,place,violence
0,NA,1782049,place,violence
1.1456394207171765,1.3663741036507777,1782075,place,violence
0,NA,1782530,place,violence
0.9575343230306675,1.1575937485435142,1783518,place,violence
42.286530799999994,6.5903508867,14,neighborhood,violence
9.8282805902,4.0496150979,18,neighborhood,violence
18.183798701,5.0190357533,2,neighborhood,violence
64.395946286,6.873002305700001,43,neighborhood,violence
39.244228913,11.578350087,45,neighborhood,violence
27.122242164,6.1679149825,47,neighborhood,violence
52.402927046,10.154709914,52,neighborhood,violence
26.720927554,2.4077453447,6,neighborhood,violence
47.368107675,9.0632091779,49,neighborhood,violence
27.802513268000002,3.6018883164999997,24,neighborhood,violence
5.7175987784,2.0213682362,12,neighborhood,violence
18.390970432,8.8073123842,13,neighborhood,violence
21.635223616999998,5.828946146,73,neighborhood,violence
20.077395876,6.003147852000001,17,neighborhood,violence
34.544768446999996,7.8763852647000006,20,neighborhood,violence
51.363273983999996,6.8990639496,25,neighborhood,violence
72.194152467,10.859956132,26,neighborhood,violence
57.367758251000005,9.119593334400001,29,neighborhood,violence
33.256931815,4.9214894032,3,neighborhood,violence
44.458842705,5.5755247267999994,32,neighborhood,violence
48.024997223999996,7.3259701457,33,neighborhood,violence
25.723269813,6.151992859400001,36,neighborhood,violence
54.5279787,6.479838916,40,neighborhood,violence
39.868376126,7.0297061086,41,neighborhood,violence
54.26466436,7.3804888848,44,neighborhood,violence
9.167785306699999,2.9501960577,5,neighborhood,violence
28.837370994,6.5343214719,57,neighborhood,violence
43.578929207,8.4332088719,58,neighborhood,violence
9.8238970534,4.1882701142,59,neighborhood,violence
19.041729917,5.2851272624000005,62,neighborhood,violence
31.412435215,6.4367762104,63,neighborhood,violence
40.146599181,8.9365313341,65,neighborhood,violence
48.103544615,8.0656056722,67,neighborhood,violence
75.248770082,6.6739818629,68,neighborhood,violence
26.630210883,9.641467265900001,70,neighborhood,violence
6.8554499429,2.1425889403,74,neighborhood,violence
23.624819104,7.578084652,75,neighborhood,violence
15.864158492,3.0074466477999997,77,neighborhood,violence
35.414202725,3.7342526043,8,neighborhood,violence
38.256937959,5.1400382657999995,1,neighborhood,violence
15.184951538,4.1038699904,10,neighborhood,violence
13.214081274000002,3.5610630722,11,neighborhood,violence
17.880634249,4.6593342060000005,15,neighborhood,violence
21.233113764000002,4.974664724,16,neighborhood,violence
17.511607864000002,4.799168816,19,neighborhood,violence
19.573154651,5.8686424594,21,neighborhood,violence
28.577492176999996,4.1311503066,22,neighborhood,violence
46.526000168,8.0144694575,23,neighborhood,violence
67.99671695800001,7.560531795299999,27,neighborhood,violence
31.24210211,4.6936395131,28,neighborhood,violence
56.783398193000004,7.3489192198,30,neighborhood,violence
43.38097848,8.0965605178,31,neighborhood,violence
36.012207116999996,7.463881626799999,34,neighborhood,violence
37.941671773,8.5138854403,35,neighborhood,violence
47.910386176,9.8443364715,37,neighborhood,violence
40.117467409,6.640743910299999,38,neighborhood,violence
27.72627846,7.0286166337000004,39,neighborhood,violence
12.439516771,3.4206190031,4,neighborhood,violence
40.891576239,8.555439867,42,neighborhood,violence
54.44417983,10.618266037,46,neighborhood,violence
24.236443159,8.8611621241,48,neighborhood,violence
33.435202598000004,14.466492580999999,50,neighborhood,violence
38.616990155,10.723886141,51,neighborhood,violence
37.88976883,10.923247255,53,neighborhood,violence
40.675603202,11.927060284000001,54,neighborhood,violence
18.139247910999998,5.639088818099999,55,neighborhood,violence
12.123777768,4.2861800957,56,neighborhood,violence
22.63060086,5.8254665706,60,neighborhood,violence
71.407372218,7.5919066011,61,neighborhood,violence
16.094531935,4.2271764788,64,neighborhood,violence
40.314535353000004,7.565460690599999,66,neighborhood,violence
51.628832055,7.5052151481,69,neighborhood,violence
24.346167085,3.5787588617000003,7,neighborhood,violence
65.472692575,6.7311913773,71,neighborhood,violence
16.099581870999998,7.740670139800001,72,neighborhood,violence
6.7238200163999995,3.0236378526,76,neighborhood,violence
63.68918891808673,10.34708370376969,1701010,place,transit
68.01144200683693,4.695142242048857,1702154,place,transit
13.387865844427491,1.574530436611761,1703844,place,transit
1.6772077810078303,0.230679937920069,1703883,place,transit
50.50569869778025,10.84422346057166,1704013,place,transit
4.07108201013617,0.48086558420101905,1704572,place,transit
72.68182204404778,9.207804298782278,1704975,place,transit
18.289179817611448,1.5751235601716602,1705404,place,transit
72.42628177268162,8.398815241616724,1705573,place,transit
44.77982362692357,11.763939629584083,1706704,place,transit
75.14770996842701,8.317831122527,1708225,place,transit
45.36247548126286,3.0312924760811257,1708446,place,transit
83.81422069173325,6.8327124539622694,1708576,place,transit
51.755883245097465,9.875499080788767,1709447,place,transit
60.74076462016424,5.509982641588668,1709642,place,transit
16.098172852841923,2.43716183172157,1709980,place,transit
58.981517230712335,10.484576061004995,1710487,place,transit
52.22844174858446,9.38877091347697,1710513,place,transit
40.53520724293538,14.273823812806919,1714026,place,transit
66.21528343890107,9.899756916879138,1714065,place,transit
75.4045506942417,7.324853987164613,1714351,place,transit
37.94334462581288,10.967838397136408,1716691,place,transit
23.22015107305564,3.5153844128384666,1716873,place,transit
50.99515381185138,12.372699131745913,1717497,place,transit
71.52499554353903,6.696250079829587,1719642,place,transit
10.50974043529987,2.3070759228600277,1720149,place,transit
66.08294442684053,13.593042525397347,1720292,place,transit
4.920011653850611,1.2328148862841875,1721904,place,transit
55.75977114586295,6.557838107125272,1723074,place,transit
53.23716938171241,6.924285359735941,1723256,place,transit
91.90859017304348,6.55761788052867,1723724,place,transit
87.14373223567543,3.8075878370481244,1724582,place,transit
60.98210219959719,10.030481090009655,1724634,place,transit
56.40872716588788,10.201927931616925,1726571,place,transit
6.481129574002695,1.2036618106129533,1726710,place,transit
95.13947129221503,3.6760744134648884,1726935,place,transit
1.6661248351203506,0.15113933743905003,1726987,place,transit
75.9542253327122,8.677726935030003,1727702,place,transit
43.56429225415008,2.6931170560928077,1729652,place,transit
70.95395205029236,6.308531929146615,1729938,place,transit
20.203679343759514,6.708620056757427,1730029,place,transit
2.582401684937794,0.1596424425494081,1730328,place,transit
49.33733134574933,11.03948758876085,1732746,place,transit
35.83232503411038,11.186923843793727,1733383,place,transit
29.15937358421479,2.7237952474719376,1733435,place,transit
56.89827917919531,10.055752938637902,1733695,place,transit
66.520237642284,10.709897850380926,1734514,place,transit
28.180397095105427,2.4269873139281413,1735086,place,transit
7.3230378311984206,1.1086617380493067,1735307,place,transit
5.398510475428431,0.680445976581025,1735385,place,transit
41.16488633337965,5.661739428709687,1735411,place,transit
14.024680703102629,2.3068128108385118,1735866,place,transit
57.17910906556456,12.718425389649497,1735879,place,transit
15.244786503995735,2.307964521186232,1737257,place,transit
27.935738259126747,5.632558384816143,1737608,place,transit
53.73174045895336,9.508466454501594,1738830,place,transit
11.902399255311694,0.7357988110056497,1739519,place,transit
84.71455087096786,5.61314821336258,1740767,place,transit
83.38183745325863,7.291796128120122,1740793,place,transit
43.61563918515524,10.762119698256418,1742028,place,transit
44.86274609054679,8.21777102153594,1742795,place,transit
66.15043039004831,9.0733841102534,1743744,place,transit
35.62379522190106,6.615976639272273,1745421,place,transit
38.60367052690525,4.865733318634998,1745434,place,transit
1.3870824555579764,0.0926901049078279,1745564,place,transit
54.928001902638165,9.652142259483924,1747007,place,transit
54.02382848974946,12.630473715411087,1747540,place,transit
53.42408684535236,10.536538773694247,1747774,place,transit
68.5692275295157,7.946477894334203,1748242,place,transit
15.035033904983344,2.702751303394448,1748554,place,transit
80.87052797921416,8.280602290591824,1748892,place,transit
91.46952294605144,3.4837792641172376,1750647,place,transit
72.43495475493769,5.910525428290657,1751089,place,transit
74.98473982548013,7.254833795598086,1753000,place,transit
48.88633740634255,4.566503224396722,1753377,place,transit
62.32267546958975,6.022847686744165,1753481,place,transit
30.49431776894629,1.8851394811685425,1753663,place,transit
54.16318771274317,8.309408065476108,1753871,place,transit
40.14174804803209,2.6824236892672406,1754144,place,transit
46.57675518360712,10.385167513890638,1754638,place,transit
68.28092326686186,5.902684143522738,1754820,place,transit
92.37100588229418,2.6419967209876414,1754885,place,transit
11.922949779540843,3.9590085877820753,1755938,place,transit
4.959990335496835,0.6317200709145133,1756627,place,transit
43.70886949827109,5.5668999879765275,1756640,place,transit
58.78624081079494,5.8219777279489895,1757225,place,transit
57.98695061347973,8.311332961803364,1757381,place,transit
43.73915812996093,4.763447190963273,1757394,place,transit
12.181914927979486,1.3266809633560106,1757407,place,transit
58.825586344495584,10.48146864513646,1757732,place,transit
81.80728474887012,5.002966006756481,1757875,place,transit
6.5164184828980245,1.4304703601126705,1759572,place,transit
19.885984496936985,4.365329126602931,1761314,place,transit
57.45795613238845,10.619462161649023,1762016,place,transit
58.57075660740683,11.703869029996477,1763706,place,transit
55.73246420650616,11.47964256970335,1764278,place,transit
90.06613637523763,4.737643407868288,1764304,place,transit
36.35713671116712,3.1311946837001647,1764343,place,transit
31.72250258307777,3.998408329109225,1764421,place,transit
17.187409448342386,3.7729436572404063,1764616,place,transit
62.5588984340298,8.653057168555767,1765338,place,transit
14.01393729951576,2.825567712171951,1765806,place,transit
21.21552030417008,1.6160208243997283,1765819,place,transit
33.70995375635375,8.446754953163433,1767769,place,transit
55.07225590745654,5.301607404034899,1768003,place,transit
63.20696613413247,4.814577821115671,1768081,place,transit
83.41022109381278,4.393668211538472,1770122,place,transit
3.910451896888661,0.5378360457352785,1770564,place,transit
15.04458978746206,2.794049706418999,1770629,place,transit
84.48355836818803,5.915277124851697,1770850,place,transit
9.611085974036024,3.1913555464615744,1772520,place,transit
14.550284361075294,1.319901301227432,1772676,place,transit
18.102900251453164,2.777243949446193,1772923,place,transit
57.29875384035999,7.620080706204221,1773157,place,transit
74.41134651710776,8.789274086113695,1773638,place,transit
9.105123409841868,2.2814847750050724,1775185,place,transit
60.8161086693889,7.1651710367857335,1775484,place,transit
66.43392816653478,10.119910418086178,1780047,place,transit
75.11271608628903,9.870720214826381,1780242,place,transit
70.62538714314786,7.879707622990016,1781087,place,transit
14.247350443174058,1.551618831929892,1782049,place,transit
85.11673690767331,6.062609171543118,1782075,place,transit
94.92961202633408,4.213079119566208,1782530,place,transit
59.06337702266702,10.747512276507944,1783518,place,transit
76.49218209899999,5.114549837799999,14,neighborhood,transit
65.599379502,8.7327384832,18,neighborhood,transit
69.211510615,5.535139003099999,2,neighborhood,transit
67.460314843,6.867040634199999,43,neighborhood,transit
74.601092398,7.7625540249,45,neighborhood,transit
70.492080687,6.567612099400001,47,neighborhood,transit
56.713872395,10.676242918,52,neighborhood,transit
94.079125935,1.2548373496,6,neighborhood,transit
71.637918853,7.3086661776,49,neighborhood,transit
86.030262977,3.2107735548000003,24,neighborhood,transit
83.396434832,3.3686402945999996,12,neighborhood,transit
83.081620701,4.9821241942,13,neighborhood,transit
61.202520314,8.4831885238999991,73,neighborhood,transit
76.06931121699999,6.0947493486,17,neighborhood,transit
64.779763321,7.3129906665,20,neighborhood,transit
72.491732166,5.869665093099999,25,neighborhood,transit
64.63408084,10.993519679,26,neighborhood,transit
75.125959658,7.5111760439,29,neighborhood,transit
87.030534845,3.0793321626999997,3,neighborhood,transit
90.337823518,2.9798595233999996,32,neighborhood,transit
86.918269237,4.5958754124,33,neighborhood,transit
81.509347213,5.17870885,36,neighborhood,transit
71.255202948,6.5306269908,40,neighborhood,transit
88.557573549,4.311397281600001,41,neighborhood,transit
63.167290323,8.124234483,44,neighborhood,transit
87.495300736,3.6103931072,5,neighborhood,transit
60.038825295,7.986636701699999,57,neighborhood,transit
73.837211091,6.148146908999999,58,neighborhood,transit
77.740935107,6.7519399961,59,neighborhood,transit
75.215499271,6.6432644169,62,neighborhood,transit
61.31187107,7.263022579199999,63,neighborhood,transit
68.57251245,9.0556466598,65,neighborhood,transit
57.109010694,8.2644603001,67,neighborhood,transit
69.177382441,7.587565248,68,neighborhood,transit
69.916343922,8.93125032,70,neighborhood,transit
78.907981483,7.2746315424,74,neighborhood,transit
74.644230957,7.4608813176,75,neighborhood,transit
89.148166144,2.3599717548,77,neighborhood,transit
92.83454703700001,2.5043591919,8,neighborhood,transit
84.22861597100001,3.8443468061000003,1,neighborhood,transit
70.40794751,5.506328128300001,10,neighborhood,transit
73.138964701,5.940031826599999,11,neighborhood,transit
85.937314856,4.1530386191,15,neighborhood,transit
86.645230556,3.7103484651999996,16,neighborhood,transit
71.71762069399999,6.7677400236,19,neighborhood,transit
87.00123557100001,4.5343265664,21,neighborhood,transit
86.57373281,3.3091055036,22,neighborhood,transit
69.01286806600001,7.4537443389,23,neighborhood,transit
60.20300436,8.7559369926,27,neighborhood,transit
85.71213793300001,3.7865776753,28,neighborhood,transit
73.177298283,6.707652620399999,30,neighborhood,transit
73.237014885,8.0185879082,31,neighborhood,transit
69.823997663,6.6078474065999995,34,neighborhood,transit
82.926001472,5.5071324074,35,neighborhood,transit
70.90380023,8.3973417234,37,neighborhood,transit
76.24306113600001,5.8781761023,38,neighborhood,transit
89.371445515,3.7936573387,39,neighborhood,transit
86.60868072299999,4.2152931657999995,4,neighborhood,transit
60.260276751000006,9.9383339174,42,neighborhood,transit
78.42876358,7.7097767831,46,neighborhood,transit
80.045914852,8.2633805859,48,neighborhood,transit
65.334486254,15.926237687,50,neighborhood,transit
66.700341964,9.9460152827,51,neighborhood,transit
60.59222988,10.605121847000001,53,neighborhood,transit
76.547621529,9.1978567091,54,neighborhood,transit
57.37084609,8.7530783409,55,neighborhood,transit
74.77580967,7.3805467824,56,neighborhood,transit
73.23811930800001,6.9398717846,60,neighborhood,transit
59.321319268,9.3143652136,61,neighborhood,transit
67.558152208,6.3406041173,64,neighborhood,transit
66.070301602,7.2364824059,66,neighborhood,transit
69.97173374100001,6.2497287113999995,69,neighborhood,transit
94.38515614200001,2.0410817449,7,neighborhood,transit
61.29280461,7.6616164649,71,neighborhood,transit
74.023764399,10.596329295,72,neighborhood,transit
77.40243263100001,7.7719667088,76,neighborhood,transit
82.679660846,6.1860213346,9,neighborhood,transit
87.03099661845766,6.844427026834799,1701010,place,health
94.0097401923258,2.3771301639870646,1702154,place,health
17.599666435826535,0.8950720589809665,1703844,place,health
3.438596741296229,0.07950310451039776,1703883,place,health
92.06872450196596,7.943773791086298,1704013,place,health
4.595215377969056,0.272670057494663,1704572,place,health
63.492105882138304,10.691933833607143,1704975,place,health
19.20137601457612,1.5629555136324484,1705404,place,health
89.36607552308622,4.194911308598397,1705573,place,health
80.81418667968407,9.712293414918317,1706704,place,health
87.36875084649579,6.2119615600131795,1708225,place,health
43.35057177283655,3.634856613636119,1708446,place,health
91.3273619322388,6.028393215183254,1708576,place,health
93.4003354689294,3.6969097961048667,1709447,place,health
71.41727291063235,3.7263733064726394,1709642,place,health
23.452770547246917,1.5977373330300335,1709980,place,health
83.98106717227802,6.369134437208077,1710487,place,health
73.428581279854,2.109785611849095,1710513,place,health
92.53905248815666,3.830195992320677,1714026,place,health
91.10865219183567,4.358568030916336,1714065,place,health
74.7889162316385,7.46051932518569,1714351,place,health
90.54124163200156,5.946415099841387,1716691,place,health
33.82848974022819,2.30459087420402,1716873,place,health
78.32587487153032,9.173412539012514,1717497,place,health
95.3599269026564,1.8560648536258322,1719642,place,health
16.23727252779096,1.5286009144065396,1720149,place,health
85.26398660025536,7.202864846196474,1720292,place,health
8.882835988098961,0.6800637869155796,1721904,place,health
73.3017035059167,3.7279289879207274,1723074,place,health
86.96399850534266,5.870920714554668,1723256,place,health
85.82212206801609,8.858585560672497,1723724,place,health
92.68034075874203,2.5135262883475615,1724582,place,health
77.48660876401496,2.21969094946844,1724634,place,health
96.12675576972192,2.760673862812511,1726571,place,health
10.047396998927526,0.6371051233961375,1726710,place,health
95.92785018148795,3.505472963710573,1726935,place,health
1.9589824526751352,0.10221476712827744,1726987,place,health
84.61743618119189,6.572441601245583,1727702,place,health
46.39760610887666,2.3274401020501716,1729652,place,health
93.34891358336247,2.9780403090400696,1729938,place,health
40.88416142592303,4.299014380451644,1730029,place,health
2.750354705492294,0.13796586447593634,1730328,place,health
73.80802677863659,10.712296166451893,1732746,place,health
76.54876594019363,9.370045079283434,1733383,place,health
32.681852437850694,3.319969008028138,1733435,place,health
73.96437273240667,10.3098034140617,1733695,place,health
94.90766842249668,2.657512657238578,1734514,place,health
29.58593038393864,2.4082385025125235,1735086,place,health
10.66863472854224,0.7268086285973425,1735307,place,health
6.367626371286896,0.39166637136490356,1735385,place,health
84.39589036292939,1.9513004276397687,1735411,place,health
17.82039168024486,0.510485137491164,1735866,place,health
85.77996702331272,8.91098841872867,1735879,place,health
22.20950682964376,1.5130390730775671,1737257,place,health
63.193954563980654,2.04026584909384,1737608,place,health
81.51574154456355,7.231260665423307,1738830,place,health
12.676501873984432,0.6358905402574409,1739519,place,health
92.57095536836364,7.062252759930159,1740767,place,health
96.4249396033274,2.215371528882736,1740793,place,health
92.65014269055445,3.714731140645931,1742028,place,health
94.15581970182568,3.2112880441099336,1742795,place,health
93.68137864857198,4.616272439394093,1743744,place,health
55.2259307758115,3.5018745099198916,1745421,place,health
45.5336248015865,2.8007280203414506,1745434,place,health
1.325562966010214,0.11114573849317567,1745564,place,health
83.76177191751715,7.2213141275156145,1747007,place,health
96.46350143531048,1.6764473420783947,1747540,place,health
83.49002117112741,6.728162036234675,1747774,place,health
87.93100417675188,3.926480810405559,1748242,place,health
21.13793121479355,0.6073452920363434,1748554,place,health
89.8190534536491,5.9841240692027124,1748892,place,health
91.50583359230534,5.421976173964758,1750647,place,health
78.96778059845563,7.269985780461233,1751089,place,health
81.2113925415345,7.116254794740039,1753000,place,health
54.79185143421492,5.566001774226193,1753377,place,health
95.76100499547576,2.2342636844514026,1753481,place,health
32.47759279889837,1.629171378386057,1753663,place,health
66.68045705185169,4.925792923636484,1753871,place,health
38.36139256910966,3.216524160714568,1754144,place,health
88.43932297931633,6.323263218141009,1754638,place,health
86.11872775712463,5.072544757806208,1754820,place,health
