totalpop,agedep,drovealone,walked,fromhome,lfblack,geoid_tract
2727,43.1,57.5,14.4,2.2,41.7,42071000100
3164,40.9,69,7.1,9.3,83.1,42071000200
4885,51,68.5,9.4,4.8,89,42071000300
3968,46,72,12.9,1.4,50.3,42071000400
4848,25,56.2,32.9,4.5,65.2,42071000500
3380,38.2,70.1,13,3.6,83.3,42071000600
3389,24.6,62.6,9.2,2.1,51.5,42071000700
3734,37.3,63.4,9,0.6,59.5,42071000800
3601,72.8,50,4.6,7.5,67.7,42071000900
4098,37.2,57.6,12.3,8.3,68.7,42071001000
3020,43.5,67.4,9.9,5.8,73.2,42071001100
5712,61.2,71.5,1.3,2.3,76.6,42071001200
5169,75.6,61.4,6.3,6.2,90.5,42071001400
3847,82.8,86,2.4,1.5,30,42071010102
3933,82.4,78.6,0,4.6,100,42071010103
3545,58.9,83.9,0,2.6,NA,42071010104
5100,73.1,88.1,1.4,5.8,NA,42071010201
5804,63.6,79.6,1.2,4.8,100,42071010202
4419,84.5,88.6,0,1.9,100,42071010301
5405,56.9,82.2,1.1,2.9,NA,42071010302
4852,63.3,75,7.5,6.6,NA,42071010400
4349,87.7,89.6,0.9,2.3,NA,42071010501
7783,57.9,76.2,0.2,12.7,100,42071010502
5048,54.3,85.2,1.2,2.7,100,42071010601
6085,64.6,83.9,0.1,8.2,4.2,42071010602
5645,53.5,80.3,2.7,3.3,51.7,42071010701
5800,37,69.9,18,6.1,40.9,42071010702
3449,56.8,80.3,0.6,6.5,42,42071010802
4901,170.8,79.4,0.9,10.1,80.6,42071010803
4009,60.9,85.4,5,7,26.9,42071010804
4520,80,86.8,0,4.5,83.8,42071010901
3684,49,83.5,0.4,4.5,52.6,42071010902
2616,74.4,87.9,1.3,3.2,66.3,42071011000
5042,63,79.2,0.5,8.9,91.1,42071011101
3288,56.9,86.2,1.6,2.7,NA,42071011102
1910,35.3,64.2,9.7,0,78.3,42071011200
4502,77.1,87.7,0.5,5.1,74.9,42071011300
3957,84.3,77.6,3.9,1.2,64.5,42071011400
1343,46.1,72.5,3.9,3.2,68.7,42091208801
2691,55.8,76,4.1,4.2,87.6,42091208802
3543,66.4,84.2,0,3.7,68.9,42091208901
2835,70.9,71,7.4,5.1,56.8,42091208903
3635,69.6,82.8,1.3,1.8,86.5,42091208904
2912,46.3,71.8,5,11.4,77.8,42091208905
4297,53.7,78,4.1,2.7,73.5,42091208906
1377,53.7,60.4,1.6,11.6,92.8,42091209000
5704,43.9,77.2,0.5,17.6,77,42091209100
1717,49.8,84.4,0.5,6,80.6,42091209201
2127,64.9,86.9,2.6,2.1,55,42091209202
3954,64,79.9,0.5,12.1,90.2,42091210100
2855,59.3,82.8,0,6,83.9,42091210200
4300,69.7,70.2,0.4,16.1,41.1,42091210300
4703,88.8,65.5,3,18.2,60.2,42091210400
3941,76.6,66.4,0.9,11.1,51.2,42091210500
4271,64.7,74.8,2.6,10.3,36.4,42091210600
5824,55.2,77,0,17.7,83.4,42091210700
0,NA,NA,NA,NA,NA,42091980000
3413,9.4,NA,NA,NA,0,42091980100
0,NA,NA,NA,NA,NA,42091980200
0,NA,NA,NA,NA,NA,42091980300
3823,69.8,75,6.6,9.6,21.1,42093050100
4145,84.2,79.3,4.9,5.9,38.7,42093050200
4613,71.4,79,9.4,1,90.3,42093050300
5597,63.2,86.5,0.9,7.1,16.7,42093050400
4090,70.8,86.8,2.1,2.2,91.8,42095010100
3557,107.6,77.4,1.8,11.9,88.2,42095010200
3117,64.5,74,4.5,4.1,85.7,42095010300
5407,69.2,82.8,0,8.4,78.8,42095010400
4448,91.7,69.7,5.7,9.1,87.1,42095010500
4499,55.3,82.2,0.1,4,100,42095010601
3069,75.2,79.7,0.1,8.1,47.2,42095010602
4399,21.4,74.5,9,4.6,55.8,42095010700
2407,55,68.3,8.8,9.5,67.9,42095010800
3496,39.8,76.4,3.4,1.3,60.2,42095010900
3395,25.4,48.4,25.8,6.8,71.6,42095011000
4924,75.4,89.6,0,5.6,64,42091208704
3402,2.1,24.5,39.4,27.8,12.8,42095011100
5839,64.2,63.4,6.9,9.8,78.4,42095011200
4565,53,80.3,0.8,3.1,77.2,42095011300
5823,28.2,56.4,20.8,15.4,29.9,42095014100
6084,57,72.7,3.1,3.2,63.8,42095014200
3958,49,66.8,11.4,0.7,64.1,42095014300
4970,86.9,78.9,0,7,52.9,42121200600
1891,53.7,60.5,8.3,2.7,2.7,42121200700
2596,55.4,78.8,2.8,10.5,41.7,42121200800
2252,86.3,67.6,25.4,0.2,100,42121200900
3011,78.7,92,1.3,0.5,NA,42121201000
4558,77.6,80.9,0.7,5.6,100,42121201100
3071,75,94.7,1.2,2,NA,42121201200
3240,85.6,85.9,4.6,4.9,69,42121201300
3899,70.4,77.4,1,7.2,100,42121201400
3243,67.4,82.7,1.2,6,44.4,42121201500
2269,64.4,78.5,1.3,2.2,100,42123970100
3901,80.9,84.2,0.5,4.1,100,42123970200
5607,79.7,78.4,2.4,6.7,90.9,42123970300
2835,77,82.8,3,1.1,100,42123970400
3549,80.2,78.2,2.6,1.6,11.1,42123970500
3373,60.1,82.2,4.3,2.7,88.9,42123970600
2620,68.4,83.9,4.3,4,NA,42123970700
2977,65.9,72,14.8,2.9,44.6,42123970800
3530,55.5,67.8,4.5,3.1,100,42123970900
2183,82.1,79.7,1.5,1.3,0,42123971000
2835,76.5,83.6,3.3,5.4,NA,42123971100
2071,81.2,71.9,5.3,9,0,42123971200
1716,100.5,82.8,2.3,5.2,0,42123971400
2018,24,64,22.3,3.1,47.5,42125704100
3885,70.4,93.1,0.2,3.3,100,42125711000
1311,63.3,87.5,1.6,3,NA,42125712700
4367,69.2,81.5,5.3,8.8,100,42125713700
2732,65.7,82.7,0,7,84.4,42125714000
1644,81.1,81.8,8.1,2.1,47.6,42125715700
4233,65.4,82.5,1.9,6.1,14.3,42125721000
3514,83.8,76.9,0,13.4,NA,42125722700
5921,59.9,83.5,1.1,8.1,22.2,42125731000
3180,64.4,88.3,2.1,2.3,0,42125732000
4182,63.4,82.5,0.5,9.1,75,42125741100
3481,58.7,81.1,0,13.3,100,42125741300
4857,54.7,81.5,0.5,14,56.4,42125742101
1500,131.1,78.5,0,12.2,52.9,42125742102
1691,59.8,82.2,0,4.7,NA,42125742200
1260,71.4,82,3.4,4.9,8.6,42125743700
3458,86.6,72.7,1.2,19.9,88,42125744101
2053,57.6,78.3,1.9,3,55.9,42125744102
3304,58.8,81.3,0.9,5.4,88.3,42125744200
3626,56.4,83.7,0,9.6,75,42125745101
5120,61.8,74.9,0,9.2,60.8,42125745102
4946,69.2,88.6,0.4,5.2,13.5,42001030600
6479,55.7,87.3,0.4,4,77.2,42001030700
3190,75.6,82.9,0.8,4.7,30.6,42001030801
1570,72.1,85.3,1.1,3.3,85.7,42001030802
2563,81.5,80.8,0.6,8.8,0,42001030803
3445,67.2,80.6,2.2,2.6,78.6,42001030901
3904,106.5,89.5,0.7,1.2,94.4,42001030902
1852,64.3,88,1.1,2.6,NA,42001031000
5114,68.9,91.4,0,2,NA,42001031101
3319,70.4,84.2,1.5,7.3,39.3,42001031102
3724,81.3,68.8,3.1,5.6,56.6,42001031201
2723,60.9,85.2,0.8,7.3,NA,42001031202
3190,66.3,75.5,0,14.2,26.7,42001031203
4494,71.9,83.5,0.9,2.3,27.8,42001031300
4174,110.5,80.5,1.9,8.9,87.7,42001031401
2055,95,78.3,1.8,8.8,100,42001031402
3533,15.6,30.5,43.5,16.1,46.1,42001031501
4151,51.4,62.9,22.8,3.4,56.6,42001031502
7208,62.7,79.2,1,7.8,30.8,42001031600
2662,79.3,83.8,1.5,3.5,47.6,42001031700
2477,2.8,NA,NA,NA,0,42003010301
4101,4.5,22,41.6,16.1,54,42003010302
4654,17.2,21.5,55.8,7.8,61.6,42003020100
1368,8,56.5,14.2,16.5,68.4,42003020300
2655,43.4,30.6,29.1,13.1,45.2,42003030500
1414,24.5,26,31.1,7.6,47.5,42003040200
1650,71.7,33.1,34.3,8.7,75.8,42003040400
3065,4.5,25.2,45.5,6.2,88.5,42003040500
2248,6,22.1,39.6,6.7,75,42003040600
3838,10.9,40.1,33.4,1.5,39.5,42003040900
1569,97.9,45.8,5.9,5.2,50.7,42003050100
2139,71.5,52.9,4.2,11.7,53.7,42003050600
1264,83.2,22.7,17.3,0,53.3,42003050900
2079,18.9,38.2,23.2,3.4,59.8,42003051000
566,223.4,27.7,0,12,71.9,42003051100
2267,15.4,49.4,6.4,16.3,78.5,42003060300
1256,46.6,48.3,5.5,3.6,76.9,42003060500
2320,31.2,35.4,15.3,14.3,47.2,42003070300
2978,10.5,39.6,10.5,5.8,93.1,42003070500
2115,16.2,35,4.7,27.3,81.3,42003070600
2531,17.9,43.9,16.2,10.3,88.9,42003070800
4250,31.5,31,20.2,9.4,48.3,42003070900
1876,28.1,54,16.8,7.2,51,42003080200
1578,10.2,41.4,20.2,6.3,100,42003080400
2263,26.1,41,17.5,12.8,100,42003080600
4520,64.2,69.4,1.3,17.5,74,42029306504
3237,86.7,65.9,3.1,20.3,100,42029306600
4517,62.4,79.7,0.4,16,100,42029306700
1779,65.5,77.8,0,14,NA,42029306800
5965,61.1,83,0.7,10.6,80,42029306900
5498,103.3,81.1,0,10.8,1.2,42029307000
2506,70.7,72.2,1.6,18.3,100,42029307100
1303,68.1,79.1,0.7,18.6,68.4,42029307200
4040,58.5,85.2,0,5.7,74.6,42029307300
3913,57.2,81.3,1,4.1,78.9,42029307400
2594,70.4,73.5,4.6,9.6,NA,42029307700
2536,74.2,72.2,7.6,16.3,80.2,42029307800
5074,34.9,52.2,17.7,18,67.2,42029307900
5560,86.9,83,1.5,10.2,53.1,42029308000
4376,57.6,80.1,1.5,6.8,55.9,42029308101
4657,71.7,76.2,1.3,10.9,100,42029308102
2719,58.5,84,1.5,3.4,81.8,42029308200
7237,76.3,78.5,1.3,9.1,63,42029311000
3651,117.7,74.8,4.3,13,53.3,42029311100
2072,75.7,70.2,4.1,16.6,81.3,42029311200
4834,52.2,73.7,0.2,21.1,3.6,42029311300
7255,53,82.1,0,6.9,70.7,42029311401
3781,91.1,74.3,2.8,9.6,100,42029311403
3686,51,68.5,0,12.7,83.2,42029311404
3427,77.7,78.7,3.5,10.6,25,42029311500
2214,69.5,85.5,0,4.9,70.8,42029311600
2838,74.5,81.4,0.5,9.6,52.8,42029311701
7275,79.5,77.5,0.8,11.6,56.3,42029311702
3772,62.9,71.7,1.7,5.1,81.3,42029311800
3230,0.4,37.1,32.4,13.4,68.3,42029980000
1811,73.3,86.8,0.7,5.6,NA,42031160101
3083,31.8,81.6,0,2.5,100,42031160103
1630,62.5,84.7,0.9,8.5,11.1,42031160104
1884,85.1,76.4,5.3,9.7,NA,42031160201
1624,56,80,2.1,12.3,100,42031160202
4802,73.7,76.5,3.9,6.8,11.4,42031160300
3610,67.8,79.9,2.7,4.5,NA,42031160400
3403,68,78.9,3,8.4,33.3,42031160500
5650,47.7,67.8,15,7.1,99.6,42031160600
2028,69,89,1.3,1.2,NA,42031160701
2065,72.4,73.6,2.1,6.5,0,42031160702
3538,69,79.9,1.7,7.8,0,42031160800
3505,70.1,81.5,0.4,4.8,42.9,42031160900
4953,89.8,86.7,3.8,2,76.2,42033330100
6504,77,89.9,0,6.5,80,42071011502
3826,64.3,82.9,0,4.2,100,42071011503
5825,59.9,87.3,0.7,9.2,44.5,42071011504
3316,93.5,83.2,1,7.9,0,42071011505
5940,72.7,83.2,1.8,4.2,58.7,42071011600
4600,80.8,83.8,0,8.6,58.8,42071011701
5015,87.6,85.9,0.8,7.2,85.4,42071011704
5315,78.4,80.6,1.5,5.9,69.9,42071011705
3291,88.6,90.9,0,2.6,38.9,42071011706
4901,77.6,81.6,0.5,12.8,NA,42071011707
2757,78.4,82.7,0.8,7.8,0,42071011801
6535,84.9,75.3,0.9,4.8,57.3,42071011802
6502,65.4,83.6,6.5,5.9,82.8,42071011803
2579,45,69.7,7.3,11,75.8,42071011805
3629,68.9,89.1,0.5,0.9,100,42071011806
5298,76,79,0,16,100,42071011807
5869,80.9,74.7,0.6,14.2,69.1,42071011901
3044,126.8,77.6,0.5,10.6,0,42071011903
4365,104.7,92,0,6,66.7,42071011904
5102,78.5,76.6,4.5,11.9,56.9,42071012001
4401,84.5,72.8,3.8,1.2,NA,42071012002
4562,85,86.3,1.4,3.5,73.2,42071012103
4472,49.4,88.2,0,4.5,100,42071012105
4114,66.2,83.6,0.7,8.2,100,42071012106
6103,94,83.3,2.3,5.8,40,42071012107
7452,63.9,85.6,1.7,2.1,61.1,42071012200
3262,70.1,75.9,4.9,3.7,47.5,42071012301
3103,83.3,87.4,2.1,3.1,38.3,42071012302
4006,75.9,81.5,4.2,5.5,80,42071012402
5214,53.8,63.5,3.7,2.6,88.2,42071012403
5146,99.4,85.1,3.8,4.3,100,42071012404
7170,50.1,82.5,0.8,6.9,100,42071012501
5617,87,74.7,2,2.4,50,42071012502
7611,61.7,72.2,5.3,10.4,NA,42071012601
4818,86.9,57.6,3.5,17.2,0,42071012602
3587,86,64.4,3.2,12.5,NA,42071012701
4444,71.3,69.1,8.3,11.2,NA,42071012702
5479,97.3,84.5,3.3,1.2,48.8,42071012800
7197,123.6,58.8,3.5,5,100,42071012900
4329,66.9,84.9,2.8,4.6,98,42071013001
4021,104.1,49.9,0.8,7.5,71.4,42071013002
5141,80.3,67.1,2.6,10.7,52,42071013101
3784,68,78.7,3.6,3.1,100,42071013102
4987,63.7,84.6,1.3,4.3,89.7,42071013202
2363,47.8,61.7,13.3,12.2,59.4,42095014400
3096,49.6,72.4,3,2.6,80.2,42095014500
3138,71.9,82.2,1.5,7.7,38.5,42095014600
2812,60,81.1,1.8,4.9,75.5,42095014700
4015,82.9,85.2,0.2,4.1,100,42095015202
3412,72.5,84.3,0.9,1.2,NA,42095015203
5250,69.6,85.1,0.3,3.3,NA,42095015300
3074,62.1,91.6,2.5,2.1,0,42095015400
6223,77.1,86.2,0,6.8,100,42095015500
3551,49.2,88.5,0.9,1.4,46,42095015600
2728,59.3,80.2,0,11.9,100,42095015700
5339,74.4,81.1,0.4,5.8,NA,42095015801
3202,69.3,85.7,0.6,9.3,NA,42095015802
5084,67.5,90.6,1,1.7,100,42095015901
4443,76,87.9,0.3,7.5,0,42095015902
6139,53.1,90.8,0.4,5.3,NA,42095016001
4299,77.8,84,0.9,4.8,NA,42095016002
2030,54.7,88.8,3.5,1,100,42095016100
5165,59.2,87.7,2.5,3.9,NA,42095016201
4704,65.4,85.3,0.5,7.4,84.3,42095016202
2830,59.9,78,1.1,9.4,33.3,42095016300
4981,75.6,77.6,0,9.6,90.6,42095016400
4955,77.4,81.3,1.5,11.4,90.9,42095016500
2682,71.4,89.8,3.2,2.5,85.6,42095016600
6956,86.4,87.1,1.4,2.9,49.1,42095016700
4151,77.1,84.1,1.6,3.7,NA,42095016801
1554,82.2,89.7,0,10.3,NA,42095016802
3386,85.1,85.2,1.6,9.7,0,42095016901
3011,56.3,82.8,0.1,12.8,48.4,42095016902
1957,67.3,80.7,1.6,10.8,68,42095017000
6553,65,82.2,1.3,4.7,64.7,42095017101
5315,62.3,82.8,0,10.9,81.2,42095017103
3729,81.2,84.1,0,5.3,82.8,42095017104
6528,58,75.7,6.3,0.7,85,42095017200
2592,48.8,72.9,0.1,2.8,91,42095017300
4043,85,86.2,0,4.7,100,42095017402
5840,64.3,75.7,0,14.6,41.8,42095017403
2252,77.9,86.9,1.6,8.5,100,42095017404
4385,73.3,90.7,2.4,4.1,84.3,42095017501
4945,60.6,82.8,0.8,8.1,79,42095017502
3518,60.6,87.3,4.3,3.8,72.2,42095017603
3970,55.5,83.9,0.4,8.5,84.6,42095017604
4368,80.7,79.1,2.4,6.2,45.5,42095017605
5733,82.3,77.5,0,11,33.3,42125745200
6111,72.9,74.9,0.5,14.8,93.8,42125746100
4397,97.4,80,0.4,6.9,0,42125746200
5194,90.3,74.9,1.5,16.7,81,42125746301
6332,65.8,77.1,0,15.9,55.6,42125746302
5131,65.6,87.5,0.6,1.5,8.3,42125751100
2956,71.3,86.3,1,1.2,85.8,42125751200
4633,82.9,79.6,0.8,5,81.1,42125752700
1754,37.2,78.6,8.1,3.6,64.8,42125753700
2916,43.4,61.8,11.3,4.4,76.8,42125754200
2640,59.4,80,10.6,0,75.5,42125754300
1652,70.5,72.4,6.5,2.4,89.6,42125754400
2596,48.5,73.5,10.8,3,67.3,42125754500
1582,47.3,80.5,7.5,5.6,25.2,42125754600
4065,94.4,86.6,5.2,4,55.6,42125755100
5350,91.8,88.5,0,5.5,100,42125755200
3661,57.7,91.3,0.4,0.4,0,42125755700
5526,63.7,87.3,1.2,2.5,33.3,42125761000
2549,68.1,87.7,1.3,3.4,NA,42125762000
1614,77.9,83.5,1.4,5.9,60,42125763700
3148,66.6,87.3,1.3,3.4,50,42125764000
5806,82.9,78.4,0,3.5,NA,42125771100
3172,67.9,86.5,0.9,2.2,0,42125771200
2433,70,87.8,0.1,1.6,0,42125772700
2779,52.4,83.3,2.9,3.7,54.1,42125773100
1363,76.8,80.6,4.1,4.3,72.7,42125773200
5443,71.4,84.5,1.6,6,0,42125774700
2118,72.5,72.3,6.2,8.6,69.8,42125775200
2462,71.7,78.7,0,1.8,54.4,42125775300
4185,77.8,86.3,0.5,4.9,26.7,42125781700
1355,64,85.5,0.7,4.8,33.3,42125782700
2210,72.1,67.6,6.2,2.9,52,42125783200
1713,66.6,77.8,5,4.6,49,42125783300
2632,68.5,87.3,0.8,8.2,35.1,42125784000
1426,53.3,80.6,2.2,9.8,25,42125791000
3457,64,75.1,5.2,6.6,45.8,42125792100
2987,27.5,50.6,34.7,4.1,73.6,42125792200
1997,67.4,88.4,0.9,6.9,89.7,42125795700
5084,56.2,82.6,2.7,9.5,31.5,42125795800
4280,58.8,83.3,0.4,4.4,95.5,42125795900
3302,55.6,76.5,1.3,13.5,0,42125796000
1206,91.1,84.6,5.7,3,NA,42127960100
3038,86.6,85.9,2.5,4.8,NA,42127960200
2265,54.8,86.1,2.7,3.8,100,42127960300
1917,26.2,49.2,7.7,10.1,63.9,42003080700
2010,23.3,47.9,9.8,8.7,89.8,42003080900
2129,21.3,58.8,6.8,5.4,100,42003090100
2721,46.8,42.1,14.8,14.5,46.3,42003090200
1741,30.8,54.1,12.6,12.3,77.3,42003090300
1809,79.3,63.1,6.7,4.5,61.7,42003100500
2635,28.7,62.2,4.7,12.3,81.2,42003101100
3152,49.9,70,1.4,7.4,62,42003101400
2632,45.3,62.7,0.7,13.9,75.3,42003101800
2382,56.6,49.8,4.5,12.2,65.4,42003101900
4220,34.8,43.9,6.5,22.6,76.8,42003110200
2356,49.4,59.7,2.9,12.2,75.2,42003110600
2983,36.6,53.4,11.9,5.1,67.7,42003111300
1339,35.9,36.2,10.9,11.7,43.4,42003111400
2758,37.6,46.9,6,1.5,45.3,42003111500
2050,73,14.7,0.9,24.9,47,42003120300
1564,104.4,38.6,5.2,1.8,48.5,42003120900
1139,87.6,59.6,6.2,0,50.1,42003130200
2777,81.3,70.5,0,7.3,46.6,42003130600
2197,90.1,49.3,4,0,48.1,42003130700
1984,124.7,60.2,6.5,5.4,41.3,42003130800
5704,27.3,35.5,30.5,19.4,42.6,42003140100
2500,35.3,48.5,17.9,16,72.2,42003140200
3366,74.4,54.8,7.6,16,65.1,42003140300
2358,57.1,52.6,8.7,15.2,34.1,42003140400
1958,38.6,54.7,1.7,6.1,49.5,42003140500
4374,62.7,47.3,14.3,11.3,54.5,42003140800
1292,64,66.6,0.8,8.9,50.5,42003141100
3932,66.4,58.6,4.4,17.9,83,42003141200
4816,51.6,37.4,4.7,14.5,0,42003141300
5160,58.4,58.8,3.2,13.2,52.8,42003141400
2541,46,58.2,9.3,4.5,100,42003151600
5567,47.2,57.5,4,6.7,100,42003151700
2575,30,61.5,3.8,3.8,49.2,42003160800
3238,17.6,66.5,8.3,10.8,26.2,42003160900
2929,58.8,63.3,2.6,3.9,76.1,42003161000
4330,16.9,51.4,13.5,15,59,42003170200
1602,21.4,69,6,5,87,42003170600
2131,37.5,62.9,3,0.7,71.9,42003180300
1889,37.8,63.5,2.5,7.3,62.5,42003180700
1894,39.9,69.4,4,14,100,42003190300
2369,48.5,75.4,1.3,10.5,100,42003191100
2553,30.7,56.3,3.6,21.3,99.3,42003191400
2044,24.2,74,2.2,5.6,95.8,42003191500
3062,52.6,82.2,4.9,5.1,94.7,42033330200
4351,70,85.7,5,5.3,32.1,42033330300
5615,50.7,81.2,0,3.4,100,42033330400
4269,84,79.3,2,6.2,NA,42033330500
3085,81.8,78.9,5.4,4.3,NA,42033330600
2136,54.6,85.1,0.2,1.9,5.9,42033330700
6900,63.1,76.9,0.8,7.7,100,42033330800
6756,49.9,78.6,4.9,1.9,2,42033330900
5032,62.2,83.5,0.4,2.1,50,42033331000
2977,67,88.4,5.1,3.1,100,42033331100
2901,90.5,85.6,2.1,6.7,80,42033331200
4490,72.2,89.9,2.2,1.8,62.5,42033331300
3341,69.2,84.1,1.4,2,100,42033331401
3381,72.7,82.5,3.3,6,100,42033331402
1992,72.9,82.6,5.9,1.2,NA,42033331500
2296,66.1,75.3,1.8,4.3,100,42033331600
6831,34.5,77.8,1.7,6,1.4,42033331700
2854,57.3,74.7,4.1,7,0,42033331800
2244,71.8,85.4,0.9,5,NA,42033331900
3126,83.8,80.4,4,2.2,0,42035030100
5375,69.9,84.8,1.2,4.8,58.7,42035030200
4140,64.5,79.3,0.7,7.8,0,42035030300
4687,77.2,80.8,3.1,2.3,0,42035030400
4095,61.3,89.3,1.3,2.7,39,42035030500
2179,44.1,71.1,11.7,2.1,NA,42035030600
5873,49.3,78.3,6.2,0,94.5,42035030701
945,NA,34,48.4,7.7,22.1,42035030702
3971,68.5,69,2.2,6.7,NA,42035030800
4158,87.1,66.7,5.7,9,71.4,42035030900
5116,73.4,79.2,0.8,9.6,0,42037050100
5650,79,78.7,1.8,7.9,100,42037050200
4975,60.9,84.8,0.8,6,100,42037050300
3850,81.4,81.6,0.6,5.8,100,42037050400
4067,74.5,84,0.1,6.8,41.9,42037050500
5325,47.8,89.3,5.7,1,15.4,42037050600
4678,74.6,90.8,3.6,1.9,42.1,42037050700
3457,69,89.9,0.3,4.4,97.4,42037050800
3289,54.3,87.7,1.1,6.6,29.6,42037050900
2637,51.2,79.4,2.3,5.7,54,42037051000
3012,20.9,63.4,12,20.9,13.6,42037051101
4044,16.4,53.2,15.7,21.6,11.6,42037051102
4223,47.6,75.1,8.6,6.8,20.2,42037051200
3189,81,80.8,0.7,5.8,66.7,42037051300
2255,58.9,87.3,1.2,3.7,50,42037051400
6375,82.1,77.1,1.1,7.2,54.5,42071013203
6481,62.8,69.2,7.2,7.8,69.3,42071013204
4249,82.5,92.5,0,4.6,59.6,42071013301
4696,120.8,92.2,1.3,2.4,0,42071013303
3214,172.4,97.1,0,1.8,NA,42071013305
4824,68.3,87.2,0,4.5,78,42071013306
2753,98.6,78.6,2,6.4,42,42071013400
4940,66.6,79.6,0.4,12.5,65.6,42071013502
2902,84.1,68.7,5.1,16.8,100,42071013503
5225,59.9,84.7,0,3.9,83.2,42071013504
4128,89.6,90.6,0,1.9,83.8,42071013505
2217,55.7,72.2,6.4,3,61.3,42071013601
6408,31.5,80,11.5,0.9,59.7,42071013602
5397,56.4,86.2,0.1,1.8,78.2,42071013701
6293,85.7,81,2.2,8.6,67.6,42071013703
3327,62.8,88.3,0,2,NA,42071013704
3827,54.3,87.4,2.9,5.6,48.5,42071013800
5106,64.1,84.2,0.9,4.8,100,42071013901
3887,47.5,82.1,0,10.5,0,42071013902
7305,93.9,82.3,0.6,7.5,100,42071014000
5655,87.6,36.9,22.1,7.4,100,42071014101
5693,73,53.3,7.3,4.6,93.2,42071014102
5481,77.5,46.5,7.9,13.5,NA,42071014201
5940,84.2,62.3,2.1,6.2,21,42071014202
3337,100.3,45.9,8.3,8.3,100,42071014301
4431,98.3,60.7,5.5,12.1,28.1,42071014302
7039,77.7,80.1,0.5,3.5,NA,42071014401
5081,83.7,64,6.9,5.6,80.4,42071014402
5204,69.9,74.5,2.5,7.4,100,42071014501
5853,90.5,68,3.8,8.8,26.1,42071014502
3865,105.8,78.2,3.4,3.9,36.7,42071014601
3877,104.2,59.3,5.5,19,100,42071014603
4218,80.8,64,1.8,10.4,0,42071014604
4401,72.3,64.3,16.2,4.2,71,42071014700
4106,71.7,86.4,0.3,5.7,83.8,42073000100
2209,66.8,79.2,0.9,5.1,52.5,42073000200
3937,83.4,83.4,0.7,7,63.9,42073000300
1752,92.3,75.1,9.8,1.5,47.3,42073000400
1014,30.3,61.7,5.6,15.5,14,42073000600
1733,64.7,71.5,6.4,2.7,63.4,42073000700
3813,64.9,74.8,1.1,0.3,74.9,42073000800
1646,70.7,75.4,3.9,1.6,68.8,42073000900
1595,95.9,75.8,2.6,4.5,100,42073001000
3626,63.9,80.7,2.7,4.7,37.5,42073010100
4735,60.3,86.1,0,4.5,89.5,42095017606
7531,59.9,81.1,0,7,94,42095017607
2647,92.9,76.4,0.1,17.3,88.4,42095017702
3189,97.2,92.6,0,2.6,94.1,42095017703
5694,104.9,85.5,0,8.7,76,42095017704
2617,39.4,82.2,0,9.1,74.8,42095017800
3458,62.3,77.6,4.4,11.3,100,42095017901
2377,79.4,86.5,5.4,2.8,100,42095017902
3825,77.9,83.8,0,11.6,NA,42095018001
3091,107.7,88.6,1.5,6.9,37.8,42095018003
3901,83,70.8,6,9.3,43.6,42095018004
6504,66.1,80.4,0.4,13,71.8,42095018100
3784,54.8,86.6,0,2.9,100,42095018200
4757,48.7,84.9,3.8,2.2,52,42095018300
4152,79.2,83.9,1.9,8.6,100,42097080100
6803,81.6,85,2.2,1.9,22.2,42097080200
2298,37.9,78.8,2.2,16.4,33.3,42097080301
4307,93.5,84.1,1.4,1.3,100,42097080302
3436,69.3,90.6,0.5,4.8,83.3,42097080400
3522,89,86.1,0.5,5.8,36.4,42097080500
3732,86.2,79.4,4.5,6.9,93.3,42097080600
3603,82.8,80.6,2.1,6.8,85.3,42097080700
7049,67.2,85,0.5,7.8,100,42097080800
3758,69.6,85.2,0.1,5.4,55.6,42097080900
2867,69,78.8,9.1,0.8,NA,42097081000
2805,57.1,76.5,9,1.2,0,42097081100
5609,30.1,71.9,5.3,1.2,0.1,42097081200
2616,77.2,90.1,0,0,18,42097081300
1965,73.4,73,5.6,5.8,NA,42097081400
2065,82.4,85.1,7.9,0,NA,42097081500
2735,91,61.5,1.2,7.5,NA,42097081600
2207,53.4,81.4,3.4,0.2,66,42097081700
3194,60.7,84.7,0.9,6.3,63.6,42097081800
5477,64.6,82.3,2.9,6.4,72.7,42097081900
3258,59.2,81.5,3,0.9,20,42097082000
2497,69.5,61,8.9,8.5,78.8,42097082100
3691,85.3,76.4,6.5,1.5,27.3,42097082200
4918,74.6,79.1,2,5,100,42097082300
2670,57.3,84.5,0.7,0.4,50,42097082400
5011,73,74.9,2.2,9.5,58.3,42099030100
2339,60.8,80.8,0,6.2,75,42099030201
4895,59.9,72,2.8,6.8,43.2,42099030202
4551,63,87.4,1.1,2.3,83.9,42099030301
3609,83.5,80.6,3.2,8,NA,42127960500
4662,62.3,76.9,5.1,4.9,16,42127960600
4294,76.6,78.4,7.9,7.1,100,42127960700
4411,69,84.7,0.7,8.6,28.3,42127960800
6884,32.9,79.4,3.3,4.2,0.9,42127960900
2549,86.5,96.8,0,0,NA,42127961001
2546,51.5,84.8,1.1,6.4,50,42127961002
1977,79.1,83.3,0,3.1,NA,42127961101
1753,108.7,78.2,3.6,11.8,NA,42127961102
3102,86.1,79,0,7,0,42127961201
1012,69.8,68.7,0,17.7,NA,42127961202
2828,91.3,85.3,1.7,9.2,0,42127961300
